,Date,ASPI,Banks_finance_insurance,trend,seasonal,residual
1382,2013-10-08,5897.05,12711.09,9.495887004224011,-0.010114918729041446,-0.035541965743895364
1383,2013-10-09,5909.95,12727.59,9.496407806278414,-0.009088837525898865,-0.03579161169872755
1384,2013-10-10,5957.37,12825.34,9.496911207460423,-0.0005400746090096905,-0.03719295244259861
1385,2013-10-11,5947.42,12828.2,9.497422489820863,0.003049450386388418,-0.04107078862082496
1386,2013-10-14,5952.62,12922.62,9.497936159686693,0.003750623463526924,-0.03495223999429584
1387,2013-10-15,5961.98,12936.45,9.498466598706873,0.00237302978523417,-0.03303544119827599
1388,2013-10-17,5976.51,12818.3,9.498999130827364,-0.0005328471688593314,-0.039837167280916505
1389,2013-10-21,5946.65,12820.13,9.499534603506328,-0.002815513610955801,-0.03794721906650864
1390,2013-10-22,5925.22,12765.07,9.500059133707477,0.000215954508434567,-0.045807274810748956
1391,2013-10-23,5900.9,12740.08,9.500568036029168,-0.004189339460949594,-0.04387048802692981
1392,2013-10-24,5936.4,12838.15,9.501051976880163,-0.014380241526202365,-0.026495249487556837
1393,2013-10-25,5948.75,12831.44,9.501530020078683,-0.014519348343850495,-0.02735698347858417
1394,2013-10-28,5928.97,12823.78,9.502010474633835,-0.0163428970587195,-0.026611038766630842
1395,2013-10-29,5906.53,12811.41,9.50249978723554,-0.01597096891239225,-0.02843735923204271
1396,2013-10-30,5934.41,12844.83,9.503004938631356,-0.01611275189871584,-0.026195511997918718
1397,2013-10-31,5954.62,12877.19,9.503531283576008,-0.009198665336100899,-0.031119810085459963
1398,2013-11-01,5954.36,12896.17,9.504088394606786,-0.007228909783804906,-0.03217383778132394
1399,2013-11-04,5927.41,12807.27,9.504699510505743,-0.0049908010981589935,-0.0419404519830777
1400,2013-11-05,5912.91,12804.6,9.505322826677991,-0.006984816723679256,-0.04077824960633223
1401,2013-11-06,5906.18,12754.76,9.505969484664686,-0.011370812428152344,-0.04093885798817738
1402,2013-11-07,5870.47,12708.89,9.506594416930442,-0.01082054232117791,-0.045716847048308584
1403,2013-11-08,5855.34,12699.86,9.50718367771375,-0.008713638799755043,-0.04912379015011894
1404,2013-11-11,5862.82,12664.44,9.507769749387993,-0.005736220503665447,-0.05548018377037984
1405,2013-11-12,5812.84,12531.85,9.508366359441302,-0.011057806297629893,-0.06127987050166503
1406,2013-11-13,5816.04,12632.94,9.508963841308873,-0.011087433301047934,-0.05381344065475198
1407,2013-11-14,5829.05,12619.67,9.509557997276406,-0.006816302761255311,-0.059729707731726055
1408,2013-11-15,5810.97,12596.17,9.510174626506068,-0.008239965143105436,-0.06078658288507477
1409,2013-11-18,5824.48,12608.99,9.510778989764667,-0.00929912857292237,-0.05931453060313807
1410,2013-11-19,5809.15,12556.86,9.511418262726204,-0.014004167410870207,-0.05939168654835278
1411,2013-11-20,5793.53,12550.52,9.512055742653633,-0.015415562789402485,-0.059122801899728405
1412,2013-11-21,5801.85,12616.26,9.512704304543426,-0.013702884324471466,-0.05625968303764524
1413,2013-11-22,5792.72,12581.24,9.513360520925827,-0.015909336911970298,-0.057489089459653114
1414,2013-11-25,5775.67,12522.9,9.51401046879699,-0.025335180916133095,-0.053361040655741404
1415,2013-11-26,5748.01,12414.8,9.514700116693017,-0.035047049220407155,-0.05300847920500893
1416,2013-11-27,5744.67,12487.78,9.515367251615965,-0.034786416107030926,-0.048074990381080984
1417,2013-11-28,5752.2,12522.27,9.516059055374452,-0.035119756159517186,-0.04567536109134623
1418,2013-11-29,5775.09,12589.9,9.516766017087894,-0.02922480097306639,-0.04689103191973516
1419,2013-12-02,5774.1,12586.11,9.517468506474623,-0.02745200061931399,-0.04966740193692651
1420,2013-12-03,5773.12,12615.25,9.518220756800908,-0.02181923289347203,-0.053739845351277474
1421,2013-12-04,5782.92,12704.75,9.518978035559527,-0.020644401627809186,-0.04860241566345806
1422,2013-12-05,5780.58,12735.07,9.519739891525582,-0.02577709649647637,-0.041847910967915
1423,2013-12-06,5810.24,12658.28,9.520526306450698,-0.022118935982437617,-0.05234054497949494
1424,2013-12-09,5821.3,12709.12,9.521311531466708,-0.013075430508791966,-0.058160975992796723
1425,2013-12-10,5778.52,12704.3,9.522067059688393,-0.004510284686924561,-0.06786097718380006
1426,2013-12-11,5787.81,12674.97,9.52280763194651,-0.004586329593540907,-0.07083684076029037
1427,2013-12-12,5793.19,12672.74,9.523537199159481,-0.0032126357598553984,-0.07311605458577966
1428,2013-12-13,5795.66,12711.11,9.524253160691018,-0.004051839107808131,-0.06996962840418555
1429,2013-12-17,5811.88,12807.35,9.524971757654981,-0.005302475030373867,-0.06189477876740022
1430,2013-12-18,5811.76,12816.91,9.52570203609261,-0.009161981038364145,-0.05801938327308413
1431,2013-12-19,5867.0,12960.52,9.526427762911396,-0.0020593176794979203,-0.05470535267376768
1432,2013-12-20,5857.36,12830.95,9.527127936300051,-0.005511847969603491,-0.0620005882554284
1433,2013-12-23,5846.42,12899.83,9.527817522479687,-0.011085304942441067,-0.051762805568891256
1434,2013-12-24,5845.93,12916.43,9.528524868321036,-0.01204463911626277,-0.050224805839895054
1435,2013-12-26,5848.49,12899.63,9.52925372270366,-0.012208477534595797,-0.052091337401183616
1436,2013-12-27,5876.66,12908.77,9.52999709124862,-0.008936134182819511,-0.05539875274469559
1437,2013-12-30,5899.2,12752.65,9.530810247350676,-0.009552980726357133,-0.06776289449688477
1438,2013-12-31,5912.78,12926.79,9.53167680882498,-0.005537628885381164,-0.05908199885606386
1439,2014-01-02,5968.04,13064.17,9.532569544539172,0.002664415419845344,-0.05760531253361549
1440,2014-01-03,5973.8,13114.65,9.533436206954512,0.011634384544344133,-0.0635853865536052
1441,2014-01-06,5944.99,13026.02,9.534288124064224,0.015314030493361063,-0.07489798006166055
1442,2014-01-07,5977.07,13161.15,9.535118662537077,0.016994815735902623,-0.0670888911933701
1443,2014-01-08,6054.47,13292.27,9.53584490233109,0.015029490526864041,-0.055936450619567715
1444,2014-01-09,6069.34,13328.69,9.536585505191413,0.013215112978047049,-0.05212648439460914
1445,2014-01-10,6083.14,13596.28,9.537372008176204,0.012573302242355599,-0.03239380552217448
1446,2014-01-13,6116.39,13733.73,9.538120408239624,0.018234626902435668,-0.028744905394527297
1447,2014-01-16,6166.98,13797.51,9.538842923319779,0.017447230786300526,-0.024046734023705628
1448,2014-01-17,6131.05,13703.3,9.53953991571013,0.01717021548843889,-0.03131817247588764
1449,2014-01-20,6156.68,13864.51,9.540198602597716,0.018286478100805612,-0.021397464059295077
1450,2014-01-21,6153.54,13834.13,9.540885349502314,0.019777865314092157,-0.025769208562542122
1451,2014-01-22,6212.67,13936.21,9.541595354269408,0.02514481696313979,-0.024494403367460935
1452,2014-01-23,6226.14,14062.56,9.542316543115124,0.027430629532898296,-0.018475947043681915
1453,2014-01-24,6255.63,14074.72,9.54301189907136,0.025986867367920684,-0.01686320705732982
1454,2014-01-27,6245.81,13981.55,9.543720023164667,0.023226184893329747,-0.021452325740866772
1455,2014-01-28,6218.83,13964.62,9.544442376837885,0.02605253985237674,-0.026212649565562105
1456,2014-01-29,6252.14,13968.3,9.545203092030011,0.02573859963286147,-0.026395936150900145
1457,2014-01-30,6227.26,13946.93,9.545983093894215,0.03217483407578954,-0.03514323662440717
1458,2014-01-31,6248.08,14055.57,9.546739304071126,0.03364466890468336,-0.029609935494860837
1459,2014-02-03,6219.34,13997.06,9.547476021581137,0.033982238406318574,-0.034855673443146815
1460,2014-02-05,6175.63,13808.09,9.548184521941117,0.03510992687667554,-0.05028451755522341
1461,2014-02-06,6168.5,13801.95,9.548872886927063,0.03347655292086664,-0.049784274337326836
1462,2014-02-07,6141.72,13669.54,9.549533739230558,0.03469512743157026,-0.061303587839505555
1463,2014-02-10,6110.27,13531.44,9.55023125324478,0.03169757394909987,-0.06915768153712307
1464,2014-02-11,6113.15,13577.76,9.550964618050685,0.030411978546868498,-0.06518815754396734
1465,2014-02-12,6084.48,13493.01,9.551742200003286,0.02877679624480891,-0.07059194369255509
1466,2014-02-13,6083.39,13498.86,9.552546423186687,0.02431647368145413,-0.06650238045169694
1467,2014-02-17,6056.11,13475.23,9.55332461503942,0.018740665411089028,-0.06345681617333902
1468,2014-02-18,6021.66,13448.88,9.554068685236324,0.020773984083618233,-0.06819155913267487
1469,2014-02-19,5986.24,13406.98,9.554813315520825,0.02646337935844649,-0.07774594903685987
1470,2014-02-20,5956.16,13309.51,9.555506964164586,0.02603948456295122,-0.08531235244129107
1471,2014-02-21,5937.28,13344.03,9.55612261856173,0.024856736600184278,-0.08215498236447438
1472,2014-02-24,5883.05,13237.85,9.556754357053697,0.02450412040846992,-0.09042304786426555
1473,2014-02-25,5835.92,13125.4,9.557372762682506,0.021532034208977466,-0.09660023370557262
1474,2014-02-26,5872.81,13218.23,9.55795656886893,0.0260997594972131,-0.09470411197268114
1475,2014-02-28,5940.31,13342.47,9.558541474768425,0.024601426977242654,-0.0844354419942831
1476,2014-03-03,5914.01,13271.44,9.55919353215191,0.02099873748562182,-0.08682263275027531
1477,2014-03-04,5936.62,13248.65,9.559836119461597,0.02241247974224614,-0.09059765977273948
1478,2014-03-05,5936.43,13175.08,9.56052701279781,0.019696435560644973,-0.09414100286106468
1479,2014-03-06,5961.93,13203.71,9.561200840811152,0.020409047362771847,-0.09335675848353334
1480,2014-03-07,5966.06,13216.25,9.561874163585959,0.0220504515263211,-0.09472220306554277
1481,2014-03-10,5957.61,13201.52,9.56256991918939,0.02512490114157295,-0.09960756687077599
1482,2014-03-11,5944.57,13140.08,9.563284800545702,0.02493952753174391,-0.10480194777731769
1483,2014-03-12,5933.52,13143.21,9.563990798401754,0.026025600528843926,-0.10635584448904353
1484,2014-03-13,5913.94,13089.07,9.564702231693651,0.021828867115091133,-0.10699828902918462
1485,2014-03-14,5896.23,13084.26,9.56542302064958,0.025920857523345407,-0.11217861811319055
1486,2014-03-17,5914.11,13209.43,9.566174720251917,0.029387329970668504,-0.10687580276661202
1487,2014-03-18,5907.64,13209.17,9.566929353731352,0.025484419374705355,-0.10374720875214216
1488,2014-03-19,5912.05,13271.25,9.567685396585217,0.03137167996137855,-0.10570175621881248
1489,2014-03-20,5914.56,13300.24,9.56845756378578,0.038228335640412614,-0.11114854026637666
1490,2014-03-21,5937.87,13307.72,9.56922353472931,0.04219269958346061,-0.11531663737170128
1491,2014-03-24,5922.23,13354.23,9.57000143696633,0.04099776188243703,-0.1114107312753933
1492,2014-03-25,5952.78,13277.24,9.57082221284372,0.040018027661332244,-0.11703367039985005
1493,2014-03-26,5950.97,13332.53,9.57164788672387,0.042363927996255345,-0.11604962210726513
1494,2014-03-27,5992.62,13392.52,9.572505031780828,0.04791912885836382,-0.1179725395120346
1495,2014-03-28,5972.17,13335.78,9.573346576931696,0.04964125743857111,-0.12478190677636997
1496,2014-03-31,5968.31,13288.16,9.574169262315682,0.05492883332569776,-0.13446940348154712
1497,2014-04-01,6001.83,13300.05,9.575005898314581,0.05915232440113301,-0.13863514911443914
1498,2014-04-02,6004.78,13296.4,9.575884328596795,0.06205651356444577,-0.1426922412826719
1499,2014-04-03,6018.47,13367.63,9.576813135222801,0.06386819710894572,-0.1400899404766654
1500,2014-04-04,6054.55,13474.91,9.577754156643604,0.06266675680306755,-0.1318361967270284
1501,2014-04-07,6048.38,13417.28,9.57874446201353,0.06404512143312709,-0.13849087602720928
1502,2014-04-08,6072.16,13484.52,9.579785646687217,0.06923832034600849,-0.13972632719858843
1503,2014-04-09,6083.55,13539.64,9.580834976383706,0.06960916842936478,-0.13706718658800937
1504,2014-04-10,6075.05,13553.61,9.581894632979024,0.06812420759677622,-0.135610629087429
1505,2014-04-11,6092.34,13606.92,9.582923984472483,0.07242001005034054,-0.1370102286760651
1506,2014-04-16,6118.85,13671.04,9.583858542073138,0.06986095765868534,-0.1306844939025676
1507,2014-04-17,6180.76,13825.44,9.584806772619483,0.07043115552572515,-0.12097227585967502
1508,2014-04-21,6187.03,13788.23,9.585748551447443,0.06500208385807256,-0.11918002663585477
1509,2014-04-22,6191.83,13822.31,9.586682323773331,0.06466407449910634,-0.11730716585928953
1510,2014-04-23,6172.77,13736.98,9.587618391128732,0.06199524212035919,-0.12176688784690833
1511,2014-04-24,6178.13,13795.04,9.588565960598409,0.06158770330443588,-0.1180892776543572
1512,2014-04-25,6167.81,13844.68,9.589517447606973,0.06262717473505142,-0.11648830004126964
1513,2014-04-28,6171.94,13788.12,9.590481811661506,0.06176596778154277,-0.12068514862397486
1514,2014-04-29,6186.25,13817.8,9.591438651604419,0.060611810453371294,-0.11833756698845435
1515,2014-04-30,6223.67,13896.03,9.592306983246706,0.06144451330990741,-0.11439302974335697
1516,2014-05-02,6248.44,13879.27,9.593085707162565,0.056514882920978886,-0.1114489510657854
1517,2014-05-05,6249.43,13902.43,9.593904914820586,0.05391038476347163,-0.10799637560064987
1518,2014-05-06,6226.13,13875.25,9.59477180651479,0.05253631266726757,-0.10944616271172827
1519,2014-05-07,6252.6,13894.27,9.595659185695407,0.05470484530081408,-0.11113222708349887
1520,2014-05-08,6275.73,13941.98,9.596590871423736,0.05343352580774401,-0.10736468570058116
1521,2014-05-09,6284.87,13993.8,9.597583159865856,0.052632582674230766,-0.10384608917573346
1522,2014-05-12,6303.16,14057.48,9.598597190806078,0.049835653179370644,-0.09752292654818603
1523,2014-05-13,6284.96,14010.99,9.599614813919741,0.04020398078714351,-0.09222149406083838
1524,2014-05-16,6315.19,14006.51,9.600638921964773,0.03500109915645304,-0.08836252060282661
1525,2014-05-19,6319.24,14081.43,9.601653412140468,0.03782808691660826,-0.08686931200216456
1526,2014-05-20,6321.61,14060.02,9.602684411460249,0.036422114775503125,-0.08801593839700168
1527,2014-05-21,6289.32,13918.01,9.603723771283782,0.03737345099838223,-0.10015825838359042
1528,2014-05-22,6290.17,13929.65,9.60475043068184,0.035065072711705204,-0.09804056256348723
1529,2014-05-23,6280.31,13916.5,9.60578702974269,0.030643620147982206,-0.09560018439939803
1530,2014-05-26,6293.02,13943.2,9.606810743751483,0.02879536186516589,-0.09285889240917726
1531,2014-05-27,6267.44,13944.4,9.607853196714535,0.027619933488773115,-0.09263985724162638
1532,2014-05-28,6272.76,13993.32,9.608902653174964,0.02725888607086688,-0.089826187374453
1533,2014-05-29,6303.77,14029.7,9.609956820465891,0.02498590039408832,-0.08601093074333399
1534,2014-05-30,6263.46,14008.43,9.611028196262971,0.012587343491878332,-0.07620096951558068
1535,2014-06-02,6292.41,14074.08,9.612095947790374,0.006708142090568291,-0.06671400313016022
1536,2014-06-03,6286.02,14088.96,9.61319192523747,0.010944157983197943,-0.07098929226574982
1537,2014-06-04,6286.06,14071.13,9.614336540497634,0.005860573982676986,-0.06831665487466616
1538,2014-06-05,6280.16,14124.82,9.615451954342845,0.008213327051873097,-0.06797646882410639
1539,2014-06-06,6279.14,14139.69,9.61654278814673,0.012244289913137085,-0.07204606247056156
1540,2014-06-09,6287.03,14205.41,9.617636106936878,0.011899860988735543,-0.06815781097747434
1541,2014-06-10,6293.64,14277.25,9.618750826218161,0.015310530454874115,-0.06763871635560996
1542,2014-06-11,6293.36,14303.6,9.619834659246639,0.013346305126921653,-0.06491443155708716
1543,2014-06-13,6337.22,14446.21,9.620957024956429,0.016437503748750547,-0.0592071533040204
1544,2014-06-16,6344.1,14499.15,9.622049919173836,0.014378699647401592,-0.05458331282048647
1545,2014-06-17,6344.41,14535.94,9.623156640768945,0.011669032893877971,-0.050446191278329805
1546,2014-06-18,6317.61,14511.24,9.624243477656083,0.012281032305479944,-0.05384570943006495
1547,2014-06-19,6313.2,14505.49,9.625329438387341,0.010658735807954688,-0.05370569675570132
1548,2014-06-20,6302.45,14463.63,9.626390836190119,0.003882519165993802,-0.05088085380355978
1549,2014-06-23,6299.35,14419.41,9.627435617629487,-0.0019624686873250816,-0.049142654335564306
1550,2014-06-24,6310.87,14448.3,9.628455012585576,-0.003197928712403166,-0.046925044312375805
1551,2014-06-25,6321.55,14503.53,9.629462114587657,-0.004755732847702344,-0.04255903468414914
1552,2014-06-26,6328.16,14542.73,9.630423187101385,-0.002497969527896938,-0.043078726201073114
1553,2014-06-27,6363.49,14623.27,9.631349223059026,0.0003332339034140862,-0.04131308245755847
1554,2014-06-30,6378.62,14675.06,9.63232660030625,0.0007168720578891938,-0.039138739090169426
1555,2014-07-01,6376.01,14675.32,9.633293119136436,-0.002316818145157453,-0.03705385074056082
1556,2014-07-02,6432.52,14791.22,9.634281543781686,-0.0024978292363400786,-0.029994674074782
1557,2014-07-03,6467.28,15011.19,9.635258354254912,-0.0006042591378371725,-0.01810289315241882
1558,2014-07-04,6477.51,15007.07,9.63620026023666,-0.004600840401470375,-0.015322717460173083
1559,2014-07-07,6499.0,15066.12,9.63713874321515,-0.0071236047741035655,-0.009811345132925031
1560,2014-07-08,6565.81,15221.82,9.638079387857484,-0.0111314111925531,0.003537227102344144
1561,2014-07-09,6613.84,15343.87,9.639061972878434,-0.00942730543111352,0.008836657272959837
1562,2014-07-10,6668.86,15431.36,9.640081315410255,-0.008608464314573253,0.012684230364463714
1563,2014-07-11,6661.4,15278.11,9.64109421069929,-0.01309753204590194,0.006179685317272001
1564,2014-07-14,6699.03,15316.07,9.642095358156855,-0.007837210360427064,0.002399735174224985
1565,2014-07-15,6727.79,15317.51,9.643100522383083,-0.0054193017545931315,-0.0009293231808445096
1566,2014-07-16,6742.56,15267.11,9.644115491602257,0.007567371946871691,-0.01822674323528368
1567,2014-07-17,6721.87,15214.28,9.645123003913206,0.004718547817447249,-0.01985181224127459
1568,2014-07-18,6722.2,15189.5,9.646148753626163,-0.004012411642484961,-0.013776663327979152
1569,2014-07-21,6756.52,15313.57,9.647155102071807,-0.006472091126523762,-0.004188368548502839
1570,2014-07-22,6796.37,15448.83,9.648165131371785,-0.0012180693706963517,-0.0016585106980581124
1571,2014-07-23,6783.98,15403.29,9.649225280389494,-0.0019373842959702582,-0.004951494145164691
1572,2014-07-24,6781.4,15440.25,9.650285836521624,0.0008167802095008659,-0.006369601573597382
1573,2014-07-25,6783.64,15438.69,9.651379169669477,0.00483559324606404,-0.011582787495863233
1574,2014-07-28,6784.27,15447.09,9.652470765923805,0.01046027670234395,-0.01775512755481856
1575,2014-07-30,6801.84,15447.14,9.653557307950964,0.005975368017525472,-0.014353524046781207
1576,2014-07-31,6813.9,15527.75,9.654640955502162,0.003783973373388182,-0.00804090410478928
1577,2014-08-01,6810.13,15502.25,9.655715648999337,-0.0012555219437601966,-0.005719673392796242
1578,2014-08-04,6822.15,15561.72,9.656820132856584,-0.00035887738334536897,-0.0038919240041770603
1579,2014-08-05,6815.42,15561.01,9.657900769077187,-0.0033006695559902226,-0.0020763938696720203
1580,2014-08-06,6833.26,15700.06,9.658980678473062,0.0017392015064259456,0.0006999330056598266
1581,2014-08-07,6908.18,15970.66,9.66007068762502,0.007510709462530162,0.010927170756592799
1582,2014-08-08,6918.23,16044.8,9.661167301839953,0.003760949693610914,0.018211836990354936
1583,2014-08-11,6942.92,16068.3,9.662277040893922,-0.0027581885323834108,0.025084813593077793
1584,2014-08-12,6947.9,16060.9,9.66341031051213,-0.0022849241577454623,0.02301763942675457
1585,2014-08-13,6954.14,16105.56,9.664570518263854,0.001394088424222349,0.02095522628269435
1586,2014-08-14,6973.09,16186.19,9.665730094710463,0.0017066863269462147,0.024476907488819744
1587,2014-08-15,6943.85,16139.72,9.666882477579016,0.0009511022666202282,0.02120501362460068
1588,2014-08-18,6974.71,16074.75,9.668058927980164,-0.003427426227160946,0.020373495132349075
1589,2014-08-19,6981.46,16070.39,9.669226755581201,-0.002632335082467986,0.018139306762237763
1590,2014-08-20,6999.97,16236.08,9.670388872052676,0.0013127013379889297,0.023289631877984787
1591,2014-08-21,7004.75,16225.12,9.67155728240874,0.004133137245381068,0.018625517884655874
1592,2014-08-22,7008.02,16257.49,9.67271496275589,0.0007844818042605827,0.022809560082243576
1593,2014-08-25,6984.03,16155.07,9.673847068957976,-0.0006209598654017831,0.016763102180468503
1594,2014-08-26,7013.32,16215.86,9.674970716359397,0.0008662676865074589,0.017908070600217908
1595,2014-08-27,6984.91,16156.49,9.676077482448648,-0.003137809565920048,0.01713743263008041
1596,2014-08-28,6991.76,16191.51,9.677173132791555,-0.011181336750083374,0.02625051373011267
1597,2014-08-29,7034.09,16294.6,9.678274011896665,-0.019390196757388692,0.0397052284239124
1598,2014-09-01,7030.89,16287.05,9.679394006516386,-0.017456896683705096,0.03618848266924324
1599,2014-09-02,7024.82,16351.76,9.680488042034776,-0.01566144934019327,0.03726422309742013
1600,2014-09-03,7047.1,16453.87,9.681574943458775,-0.017841400449455303,0.044582443873952535
1601,2014-09-04,7060.6,16486.4,9.68265970856995,-0.017028513769877376,0.044659882789797295
1602,2014-09-05,7087.41,16668.15,9.6837402408883,-0.01516623212086763,0.05268098301447608
1603,2014-09-09,7123.44,16767.01,9.684817670973276,-0.008139808628560698,0.0504906820025284
1604,2014-09-10,7163.25,16809.11,9.685882477697863,-0.005400738676718998,0.04919454130411018
1605,2014-09-11,7199.25,17040.4,9.686926301818403,0.0018712794833201972,0.05454469298447264
1606,2014-09-12,7218.68,17024.33,9.687977532975813,0.0029293454898169135,0.051491897886362346
1607,2014-09-15,7174.97,16919.57,9.689009992559027,0.0004523624964654291,0.04676386407020281
1608,2014-09-16,7176.1,16884.08,9.690038994912651,0.0027108573536384064,0.04137659283856798
1609,2014-09-17,7179.2,16896.66,9.691073168112876,0.004286796139996628,0.0395112839901963
1610,2014-09-18,7206.9,16920.72,9.692115658942697,0.0044110685881342026,0.03976745791551053
1611,2014-09-19,7234.92,17034.25,9.693153839183214,0.006796088112051212,0.043031374827355216
1612,2014-09-22,7256.41,17167.19,9.694163654287816,0.008610316369329784,0.04798131229879317
1613,2014-09-23,7260.64,17171.94,9.695150438198127,0.006085326719425698,0.04979617036069654
